foundation_id,ein,organization_name,tax_period_begin,tax_period_end,address_line1,address_line2,city,state,zip,phone,website,formation_year,legal_domicile_state,total_assets_boy,total_assets_eoy,total_liabilities_eoy,net_assets_eoy,fair_market_value_eoy,total_revenue,total_expenses,investment_income,distributable_amount,total_distributions,undistributed_income,is_private_operating_foundation,is_501c3,mission_description,leader_ids,source_file
a02055c2-0463-4109-a404-9f753a895acd,872636326,THE GREENE FOUNDATION INC,2023-01-01,2023-12-31,C/O BOTWINICK 365 W PASSAIC ST 310,,ROCHELLE PARK,NJ,07662,2019090090,,,,,6465801,10423,,6467635,,,,,87740,,false,,,"[""d32f215c-4112-43c3-aad8-eb47580c9e1a"", ""aac8ff27-643d-4f1b-83a4-9b4fd060ed98""]",202403589349100210_public.xml
126d1fd9-d314-4e73-bd6b-5842b2d8fd44,356066023,Regenstrief Foundation Inc,2023-07-01,2024-06-30,9292 N MERIDIAN SUITE 202,,INDIANAPOLIS,IN,46260,3173834000,,,,140105397,139388588,3144653,,182349778,,,,,8008928,,false,,,"[""70e18ee8-9283-4199-abaa-cfb6acc3fc0c"", ""e3234e90-aaae-44fc-8fb0-c9933cb0c35d"", ""e0f24ee0-36c9-4610-910c-064f673cf082"", ""02a227e2-3b13-4c10-8c7f-4dd5ed4e3639"", ""87f2920f-c498-4f67-a0fd-da3e1806ae5a"", ""a69eac20-52a0-48d4-8920-593505ab2b3e"", ""99660958-75fb-4771-a3bc-1f8408f3efc0"", ""0933ab7b-76ff-42fc-a5b3-f92f22a3a5fd"", ""5d777710-e827-4ac6-8faa-c912c7058d17"", ""e9dbad68-2d0f-4dcf-8ec6-05160429a03e"", ""b97c5934-7bf0-4ba0-9760-18fad32634e6"", ""28457447-968d-411c-b9ba-bc99b9c20c29"", ""76dbb20f-ae35-456f-9fde-e8d615e18871""]",202403589349100300_public.xml
cdd86873-a964-4e6b-8891-373e1a1a1ff4,134055747,THE ENFRANCHISEMENT FOUNDATION,2023-04-01,2024-03-31,3205 R STREET NW,,WASHINGTON,DC,200072941,6179333600,,,,16920891,16227661,0,,19626556,,,,,944071,,0,,,"[""cd45acd8-a9dc-4062-b850-f21c31fe1805"", ""9ba038cb-ecb1-4b8a-bdff-32714ee1027d""]",202403589349100305_public.xml
0e70392f-5b20-4007-9e17-5b8f4d8982fa,042648729,SWEATT WILLIAM H TR UWILL,2023-09-01,2024-08-31,BNY MELLON NA - PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,1397800,1392284,0,,1492956,,,,,66041,,false,,,"[""85e27b46-9b8e-4d70-b74d-e7d18d8cedc6""]",202403589349100310_public.xml
bd5280ef-6897-40ba-a8e7-94534f5c4bc2,934174535,Project 61 Ministries Inc,2023-07-01,2024-06-30,1308 St Hwy 121,,Sullivan,IL,61951,2175432007,,,,0,1030130,638145,,0,,,,,,,,,,"[""84749db5-df90-425c-8b6b-ac081372f0f6"", ""bcf5bd45-2509-43ef-93a0-111ca70d2ae5"", ""71c09aa6-c7a2-4248-8918-2ad4a9b4422e"", ""72bf8bd3-3a89-454e-af4f-046ddddf69f8"", ""f389d132-14ed-447c-96fb-49aa22f521a0""]",202403589349100350_public.xml
a223ac79-c2bb-4aee-b5de-4a7bb535ef00,426297940,JOHN H WITTE JR FOUNDATION TRUST,2023-09-01,2024-08-31,PO BOX 0634,,MILWAUKEE,WI,532010634,4123556000,,,,8182795,8172034,0,,9819556,,,,,387885,,false,,,"[""7fd6d3ae-e2bf-44d7-ab39-a344c94c8d20""]",202403589349100355_public.xml
67dbd604-376e-4d5d-b67b-8f77def8685d,932879505,THE ADOPTABLE DOG,2023-01-01,2023-12-31,106 WARWICK DRIVE,,LONG BEACH,MS,39560,2288964504,,,,0,5223,0,,5223,,,,,,,true,,,"[""defc9102-05bd-415b-8113-13ee080b7ca8"", ""5c613e06-91ce-4388-9a74-146c0cf549da"", ""4c686446-e37b-4d61-b86b-5462562304ef"", ""04d456b5-8946-4a2f-aebb-c8a1aee483ab"", ""c4c99549-3f3b-4243-9091-80fe470b9520""]",202403589349100360_public.xml
27024629-59f7-4786-a887-446592208ca5,046091865,ELY CHARLES C TR UWILL,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,3359337,3307077,0,,3767524,,,,,190569,,false,,,"[""5065e7b7-4e71-493f-a318-716e5951bb53""]",202403589349100365_public.xml
9fd2091e-30cf-4696-9946-8a17960745cd,586131618,HILL NELLIE MOREL TUW,2023-09-01,2024-08-31,PO BOX 505 MAC H0006-092,,SAINT LOUIS,MO,63166,4123556000,,,,753569,660258,0,,3389788,,,,,85895,,false,,,"[""7c5a3b23-2a87-406d-b94f-b7f7d80645a4""]",202403589349100370_public.xml
2b00cb54-c7c2-4d5e-ba2a-f9172f9f386a,133639555,TARGUM SHLISHI INC,2023-10-01,2024-09-30,3029 NE 188TH STREET STE 1114,,AVENTURA,FL,33180,5167472000,,,,2137194,1622678,1580,,1843174,,,,,140877,,0,,,"[""0cde50c6-2dc5-40b9-bd81-5ac94049a197"", ""851f898a-4d7e-40a4-b437-f7ce111e5742"", ""e3bb2d77-039c-4c5f-a108-d5b8ae16b9ac""]",202403589349100400_public.xml
a42ce3ec-889c-4fd6-a010-871f08fa3dd1,932336603,MIAMI VALLEY LEGENDS INC,2023-08-01,2024-07-31,PO BOX 1857,,PIQUA,OH,45356,9373290897,,,,600,6206,0,,0,,,,,,,,,,"[""c54a81a7-7f39-4b17-b7d6-71944026f89b"", ""d95674f8-ac82-491b-bc1a-4e5acf35cad0"", ""95daa19b-f61c-48cf-b739-31e8cf7ed1e2"", ""845cfd73-e70c-45e0-b09f-40a0e95137bf"", ""062efc0b-b097-4861-b5de-93d746536c0e"", ""a4e682a3-edf0-4fa5-8998-2199ced479a1"", ""b2b004b4-8777-4143-bfae-a5d4180de01b"", ""f553f9f4-1079-4fee-8d52-51bcb6f92c2f"", ""fa4e9077-cf91-4a83-9479-2429f12aa556"", ""a6f26169-e777-498b-a112-db26c8b528e3"", ""57d71876-d04f-4087-b677-2e5be92b2f11"", ""409560cd-19d3-427c-aa70-1aef5b44695c""]",202403589349100405_public.xml
45511aa9-347e-432e-a496-05d232772b72,046093086,NICKERSON JOSEPH TR UWILL,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,216095,213599,0,,228021,,,,,11662,,false,,,"[""1c49a2c3-2222-4bb6-a667-d1f08b64d1d8""]",202403589349100410_public.xml
3db9c861-8ad3-41fd-bb3c-38efd0d41808,911236204,ANKER L AND LILLIAN MUIR CHRISTY FOUNDATION,2023-09-01,2024-08-31,PO BOX 0634,,MILWAUKEE,WI,532010634,4123556000,,,,1634201,1604330,0,,1990420,,,,,91666,,false,,,"[""c7d642e9-212d-40c9-af8e-058629eafd38""]",202403589349100500_public.xml
e0438530-9427-4f48-8afa-e33285776090,486106874,KANSAS PHILANTHROPIES INC,2023-01-01,2023-12-31,2808 RIVERBIRCH RD,,HUTCHINSON,KS,675029281,7709202890,,,,289711,256025,45,,261261,,,,,12000,,false,,,"[""3412ea17-eda0-42e9-bb3c-3a36728f423e"", ""2a063702-908b-4c3e-b925-6b275134cc0d"", ""ca332c96-5309-4fb2-adcc-ca4fd00202bc"", ""5e533f36-1686-4117-bc1e-3f74e4cfddc5""]",202403589349100505_public.xml
126ece8a-fc7c-4a67-933b-ae82cefe6d48,416479193,FORSYTH FAM SCHOLARSHIP,2023-09-01,2024-08-31,PO BOX 0634,,MILWAUKEE,WI,532010634,4123556000,,,,628113,608119,0,,628282,,,,,32025,,false,,,"[""aa489a62-571d-46c1-a904-5dd076a2b64d""]",202403589349100550_public.xml
47b1b3c5-75d0-46cf-8851-834eefbb63a5,462136523,PROVOST SQUARE PERFORMING ARTS,2023-03-01,2024-02-29,CO TOLL BROTHERS 155 BAY STREET,,JERSEY CITY,NJ,07302,2152591000,,,,1254328,1275023,0,,1274148,,,,,794670,,0,,,"[""08337a08-0783-4338-a8cf-a0660dcae5db"", ""3836e9e9-8b3b-4fe8-8b19-e3eb14265609"", ""cfdcec19-468d-457c-8783-8d38abe77c11"", ""8e7f31c6-bcfe-4719-b67f-dad61f6c06e9"", ""1ee09ea5-2c1e-4bee-b3f1-6b1e834df5d0""]",202403589349100555_public.xml
a84a35f9-a979-4bc0-a22a-e27f286b6031,386794787,GLENN AND ELIZABETH SARGENT ENDOWMENT FD,2023-09-01,2024-08-31,PO BOX 1558 DEPT EA5W86,,COLUMBUS,OH,43216,4123556000,,,,2539182,2506582,0,,2739275,,,,,130153,,false,,,"[""afc41ed3-1147-475d-926e-a9ae44207c5d""]",202403589349100560_public.xml
8788b5d3-d992-42d4-8a3b-dde9d9e06334,016007198,RAY G MARSTON TRUST UW FBO PINE TREE SOCIETY,2023-09-01,2024-08-31,4900 TIEDEMAN ROAD OH-01-49-0381,,BROOKLYN,OH,44144,4123556000,,,,588122,569861,0,,840461,,,,,42079,,false,,,"[""46af24e9-fb05-4cc9-8a4d-9eed2ff40a7c""]",202403589349100565_public.xml
f37bfbb3-13d1-4261-84e9-7c7918a01e15,046092861,HOYT FRANKLIN S & MABEL A TR UDEED,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,268673,269110,0,,287932,,,,,10768,,false,,,"[""ef224cd0-cc3e-468f-be28-f2fcfb18c291""]",202403589349100600_public.xml
8a560b64-d1db-4811-9adb-8aec7c5fd511,026006309,PAUL ISABEL FBO NEWFIELDS LIBRARY-TR,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,260956,257729,0,,419100,,,,,16853,,false,,,"[""82cff811-42ea-4883-bfc8-bcc877aea8a4""]",202403589349100605_public.xml
2f854290-b3cd-40e2-92d9-71baeeb7b7cb,386571896,STELLA & FREDERICK LOEB CHARITABLE TRUST,2023-09-01,2024-08-31,PO BOX 1558 DEPT EA5W86,,COLUMBUS,OH,43216,4123556000,,,,4544155,4495898,0,,6835215,,,,,331185,,false,,,"[""414a84f8-eb3d-4004-9945-4d8e94b8c903""]",202403589349100610_public.xml
cef35191-19fc-4b0d-9315-657318bc911f,046091454,GREENLEAF CHARLES H TR UIND,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,118442,113388,0,,135021,,,,,6958,,false,,,"[""73669e67-5789-4419-bc08-de73bb472614""]",202403589349100615_public.xml
ad7237a6-3493-4797-8d75-8cad7216206b,046091829,WHITIN ARTHUR FLETCHER TR UWILL,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,505431,494904,0,,531458,,,,,30088,,false,,,"[""6bb99e2b-1d2a-4fd2-8e55-e9b38f5e2576""]",202403589349100620_public.xml
a0f501bc-f365-46b9-9d1c-bf27afcbb6cd,136081600,NEW YORK CITY MISSION SOCIETY NO 2,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,450588,459065,0,,520147,,,,,23338,,false,,,"[""1afb19e6-a8a1-4c8c-b02b-2d27b3e8665a""]",202403589349100650_public.xml
febcbdf1-4557-47ac-9756-7350d2bdb6ab,046479449,SIMMONS ALCID-TR-A & M PERPETUAL TR,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,570152,571080,0,,610319,,,,,22903,,false,,,"[""63f24caa-3c2b-4270-9ea1-fb7ae506bf92""]",202403589349100655_public.xml
ec807d48-b20e-4acf-8c2d-37f366283136,042790229,HUNT FRANCES E TRW CODICIL FUND,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,710883,748935,0,,735437,,,,,7002,,false,,,"[""b6f00993-05ab-4829-a39f-cbbcfdb6d311"", ""d7a85174-c293-4139-92e1-866c9fa0c328"", ""bc7ca5e2-2f64-4abb-8644-257d06c09fd4""]",202403589349100700_public.xml
fdcaeef8-5d51-47cc-9949-2429c581230b,046093555,LEIGHTON EDWARD K TR UWILL,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,4014483,3959546,0,,4425812,,,,,210431,,false,,,"[""36646d1d-e744-466a-bae9-ff7fa98d76ea""]",202403589349100705_public.xml
6d57b6f7-decf-412b-89bc-a85e0db51451,136332693,NEW YORK LUNG ASSOCIATION,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,453589,431349,0,,479620,,,,,24929,,false,,,"[""dd05e0d9-82df-4589-b73f-31e08d563cb7""]",202403589349100750_public.xml
5644ae2a-b1ad-4890-b392-1025a3ed4ab4,046092271,COX CHARLES M TR UDEED,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,426392,419494,0,,448918,,,,,23784,,false,,,"[""db561116-b883-425d-bb64-af4c53441481""]",202403589349100755_public.xml
38915ec8-5988-4c15-8b3c-96081d30e999,046093514,WARREN FRANCES KNOWLES TR UAGREE,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,653465,808344,0,,838612,,,,,37088,,false,,,"[""7e9879d6-a5c1-4075-86e2-9133b576e0ba""]",202403589349100760_public.xml
74153266-a326-4ffa-b446-c2f80d0de6ed,136370889,BROOKHAVEN MEMORIAL HOSPITAL ASSOC,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,3003630,3374014,0,,4039978,,,,,207840,,false,,,"[""38b5a3ce-a7d8-46b8-8e4e-c413ae985d65""]",202403589349100800_public.xml
4d4186a7-23d5-4582-8fa7-4706dc0aac2c,136080631,AMERICAN WALDENSIAN AID SOCIETY NO 2,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,1284259,1228896,0,,1365726,,,,,66332,,false,,,"[""317e1550-46d5-477a-aeb7-e3d24970c5cd""]",202403589349100805_public.xml
02990873-6df4-4ccc-889e-83bb5ae7c257,274075523,THE PILLARS TRUST,2022-11-01,2023-10-31,co David Soifer 24 Jackson Ave,,SPRING VALLEY,NY,10977,8453547293,,,,1088751,995384,0,,995384,,,,,167665,,0,,,"[""8479b4df-30f8-4b12-8374-caa1afcfd950""]",202403589349100810_public.xml
492db260-67d0-4a70-b6d7-3771496006b7,136136805,SHELTERING ARMS CHLDRNS SERV-E GOULD FD,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,312724,305719,0,,340642,,,,,11715,,false,,,"[""2b197228-0771-446e-a6c2-c7cc80547386""]",202403589349100850_public.xml
4a9a1262-21ff-439f-bd10-fd89ef06c980,136081601,NEW YORK CITY MISSION SOCIETY NO 3,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,5304140,5521464,0,,6282364,,,,,277558,,false,,,"[""199e41f0-09f1-442b-983d-dbf0ecbdc0e3""]",202403589349100900_public.xml
7a4d421d-9ccc-4e98-b6c9-f136812bc67e,832596644,In My Neighbors Shoes Inc,2023-01-01,2023-12-31,138 Golden Leaf Lane,,Mount Airy,NC,27030,3367864413,,,,10307,8084,0,,8084,,,,,8880,,false,,,"[""84cdb5bf-c5ca-4b51-abe9-5abbc7294f97"", ""e870b58e-fa7d-4646-8d92-df4e61911a92""]",202403589349100905_public.xml
136bfb1c-a011-4ac2-b251-6ebe4e149233,046237788,PRINCE LUCINDA WYMAN TR UWILL,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,3166949,3139436,0,,3348350,,,,,165660,,false,,,"[""ca85ebed-5918-4666-b810-0098e5b1ad1d""]",202403589349100950_public.xml
b747c639-df6e-4beb-bbd3-2a1abeb3f829,016061508,RUTH I TURNER TRUST,2023-09-01,2024-08-31,4900 TIEDEMAN ROAD OH-01-49-0381,,BROOKLYN,OH,44144,4123556000,,,,752209,763189,0,,752833,,,,,32221,,false,,,"[""2a25f3cb-e4af-405e-870a-caa99800a24e""]",202403589349100955_public.xml
d7785c57-e716-4127-ba3c-c89d3d1094d6,046423442,TOMPKINS EDNA H TR UWILL,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,1330490,1309701,0,,1403087,,,,,77700,,false,,,"[""284be877-1d64-4ad0-9dda-3b2d8f22652a""]",202403589349101000_public.xml
77bb0306-e46b-426e-9abd-c7988746b1b9,237152377,WILLIAM BRADSTREET TR - CHILDREN'S FUND,2023-09-01,2024-08-31,4900 TIEDEMAN ROAD OH-01-49-0381,,BROOKLYN,OH,44144,4123556000,,,,25606,24436,0,,23703,,,,,2850,,false,,,"[""4e49049d-ec3d-4176-950d-2fb216b4df34""]",202403589349101005_public.xml
56e08f31-4d4d-47e3-bf7f-6bab1c7a0357,237848281,THE LEIGH AND EDWIN SCHADT VIOLIN SC,2023-09-01,2024-08-31,PO BOX 505 MAC H0006-092,,SAINT LOUIS,MO,63166,4123556000,,,,4120877,3906567,0,,6033977,,,,,261294,,false,,,"[""6cf8cdb2-6fce-49fe-a207-c240a6f91fde""]",202403589349101010_public.xml
a0355594-36ae-4edb-a51c-f34d7de554d1,386040385,CLARK L RING MEMORIAL FUND,2023-09-01,2024-08-31,PO BOX 1558 DEPT EA5W86,,COLUMBUS,OH,43216,4123556000,,,,123500,106749,0,,207639,,,,,14574,,false,,,"[""11c45547-4fbd-43ad-b4f0-a31ea6ef85a8""]",202403589349101050_public.xml
d0de9fae-b726-452e-8667-e7faf875d340,346542089,BEINKE GEORGE C SCHOLARSHIP PFDN,2023-09-01,2024-08-31,4900 TIEDEMAN ROAD OH-01-49-0381,,BROOKLYN,OH,44144,4123556000,,,,554952,579922,0,,571450,,,,,10467,,false,,,"[""467ca737-c463-43d5-8477-a8904576d5f4""]",202403589349101055_public.xml
aebf1403-c1a2-4a31-b073-3edb53aedc7c,046200325,WEST GRACE M TR UWILL,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,77361,76153,0,,81404,,,,,5769,,false,,,"[""8867995b-6074-478c-995a-2283b6683768""]",202403589349101100_public.xml
ae930f60-4e09-4885-845e-e40dcc73e3ce,133653176,COMMUNITY SERVICE SOCIETY OF N Y NO 3,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,386583,371364,0,,414190,,,,,19161,,false,,,"[""37220183-467e-48a5-bbd7-ab7b11c5a883""]",202403589349101150_public.xml
94c54bda-00d6-4a25-a101-cc7ba334acad,016056431,JOHN C ENK CHAR RESIDUAL TRUST,2023-09-01,2024-08-31,4900 TIEDEMAN ROAD OH-01-49-0381,,BROOKLYN,OH,44144,4123556000,,,,1708444,1676004,0,,1906631,,,,,81616,,false,,,"[""f9dd57ee-3ee0-442b-b739-41c36a9cba81""]",202403589349101155_public.xml
59bd84d6-e858-44da-8ce8-c2e1ff0aac97,256372657,FEAGLEY F FOR CHARITIES-CHAR TR,2023-09-01,2024-08-31,PO BOX 185,,PITTSBURGH,PA,152300185,4123556000,,,,2868450,2830705,0,,3271977,,,,,141933,,false,,,"[""eb192dc9-1447-43a7-b690-9a061db5d59c""]",202403589349101200_public.xml
01c9c1cf-6410-4a6a-89b7-39540ce4d370,016079292,TRACY MONA FBO YMCA PFDN,2023-09-01,2024-08-31,4900 TIEDEMAN ROAD OH-01-49-0381,,BROOKLYN,OH,44144,4123556000,,,,93101,99086,0,,96063,,,,,796,,false,,,"[""b4835714-477b-4fd1-b48b-5b762df3900f""]",202403589349101205_public.xml
d9e8db81-28fd-4bb6-9ff2-b1ad8e1609eb,270807992,CHARISTAR FOUNDATION,2023-08-01,2024-07-31,851 VIDA LARGA LOOP,,MILPITAS,CA,950358667,,,,,1148921,1192508,15473,,1192508,,,,,63895,,false,,,"[""beb1de6c-77a7-478b-843d-da88d996c3f4"", ""a1fe7405-4d7e-46f4-9ed7-177dc9bd38f9""]",202403599349100000_public.xml
19097aba-b592-46bf-9f55-84edfb3b8f3c,922192291,HAWAII IN-LINE HOCKEY INC,2023-01-01,2023-12-31,95-203 AUA PL,,MILILANI,HI,96789,,,,,,19282,19282,,0,,,,,,,false,,,"[""e0f46d69-a181-4b9c-b5a8-61a81f38e61e"", ""b4bae4f9-75a9-44c9-b890-0953c08c421a"", ""6558da78-1d4d-4ece-9fd7-95d67a0704e5"", ""fd0764b0-1623-485b-89e1-46c3afb8df8f"", ""cb54b7b2-31bc-4e7b-8235-044b839b5c0d"", ""42810338-5fd2-4a9b-adcb-e498b6a94798"", ""b7326d42-0fc0-4e85-bc15-dd25dd4074ff""]",202403599349100005_public.xml
67bd6a37-5081-4bd2-b532-27f3b3fee3b4,863853631,Redhawk Foundation,2023-01-01,2023-12-31,37 Woodland Street,,Natick,MA,01760,,,,,26024,53309,0,,53309,,,,,15788,,false,,,"[""540fc8da-ed04-407b-b270-39515b2444b8"", ""77ef2ad1-3ab3-4f69-a4e9-418085e7d787"", ""af24573c-216c-4981-8fff-1abf807b4c9c"", ""b05ccfdb-b7f0-4150-ad67-ed76dd40bc37"", ""6aa8978e-f9fd-4d7a-a4a6-64975b399ad8""]",202403599349100100_public.xml
fe2933c7-07b2-436b-89f8-a06e2f2ebc66,466634504,AURORA R KITTREDGE CHARITABLE TRUST,2023-01-01,2023-12-31,PO BOX 1558 DEPT EA5W86,,COLUMBUS,OH,43216,4123556000,,,,1458921,1436864,0,,2127589,,,,,171846,,false,,,"[""b1ea9903-3278-4e0c-92c8-1feda845989a""]",202403599349100105_public.xml
72cb3bcd-5e3b-4690-96d7-530c24e5e036,475420884,HALBROOKS FAMILY FOUNDATION,2023-01-01,2023-12-31,1025 BLUE HERON PT,,BIRMINGHAM,AL,35242,2059794100,,,,413540,176450,0,,420001,,,,,147000,,0,,,"[""e03ab5bb-5bd3-4af7-943a-7ac1a98b5aec"", ""eaffbf19-f6d6-4985-9d80-4546ce5a85c5""]",202403599349100110_public.xml
e5b05480-50eb-4f99-ac81-cfcdad00790d,934957951,Citizens for Altavista Baseball,2023-11-10,2023-12-31,2685 Patmos Church Rd,,Huddleston,VA,24104,,,,,0,24794,0,,24794,,,,,7472,,false,,,"[""0d67d7ba-05cd-4a8d-8dcc-c4fe7b02632a"", ""356fb5ae-1a14-44b0-9727-01c223cdbd74"", ""8693a10f-7ee1-4364-a48b-a1b5d0c2d164"", ""f9e8b8b2-897c-4188-b1ab-fb1b68c0a70e"", ""133ec595-3f4a-4ce4-be64-b63886a38444""]",202403599349100200_public.xml
666011d8-268c-4972-aeaa-66b51f1768b1,320748048,ST LOUIS RUGBY ACADEMY,2023-07-01,2024-06-30,7033 WESTMORELAND DRIVE,,SAINT LOUIS,MO,631304422,,,,,0,2329,0,,2329,,,,,24154,,false,,,"[""3516859d-bb25-4af8-bd45-f37e69400a45"", ""567c5ee5-773e-48ba-a74a-6940e44e3491"", ""4a8be947-3b89-4e02-8990-fba994e6adff"", ""27bf3b64-45ff-4c81-bb1e-3e9a75d50502"", ""b1325bc5-b96c-4acd-ac65-3b8b3c809da9""]",202403599349100300_public.xml
edc68f51-e064-4dcf-bf58-48ed08859c28,134161117,LUI AND WAN FOUNDATION,2023-03-01,2024-02-29,343 E 30TH STREET 11L,,NEW YORK,NY,10016,2124318478,,,,8609041,8274459,42300,,10148628,,,,,570000,,false,,,"[""e6884470-4363-4264-8f7f-f3b2a9767e9b"", ""56bbec06-475c-467b-aebd-567dc9264215"", ""4a45e0d3-1e51-4d2e-8e72-d440a61067a1"", ""2e9838e3-a687-42c0-a125-51212c3be150"", ""4c45a97b-870b-4ab6-a56c-9128c0c1bb5d"", ""32433b4c-c569-4204-8ce0-ff23e8e17a86"", ""1a61e996-45e3-421c-9bd7-69bff8ba8a38""]",202403599349100305_public.xml
0d05bbf1-75b3-4e2e-9e40-e005c5a7d1b8,463842043,YOUTANHUA FOUNDATION,2023-09-01,2024-08-31,4210 BAYWATER PARK LN,,SUGAR LAND,TX,774794743,,,,,61665,52716,0,,52716,,,,,7250,,true,,,"[""db650f41-672d-4edb-b8ad-828eb8648e91"", ""d81163be-7666-4f2c-9d19-fb9862007ccd"", ""23e88def-90d9-49cb-93ee-a19258521715""]",202403599349100400_public.xml
44bb9a9a-5387-4c18-be45-cc56d447c436,920310738,CONATUS FOUNDATION,2023-01-01,2023-12-31,67 GODEN STREET,,BELMONT,MA,02478,5163643390,,,,1965088,1929641,0,,4767564,,,,,35857,,0,,,"[""0e3b15d5-db05-4b3c-9328-ffb0efee4d4b"", ""1947d5ad-a424-4a3a-8c99-bd689b5e9dd7"", ""dd9b1d4f-0990-4fb2-ad99-a9f78a0087f4""]",202403599349100500_public.xml
12115d2f-663b-42a7-9e42-7e8a5aa5762b,134076347,GREATER NEW YORK CHINATOWN SOCIAL,2022-07-01,2023-06-30,137 HENRY STREET,,NEW YORK,NY,10002,8456383113,,,,26031,0,0,,0,,,,,25634,,false,,,"[""4df066ab-8c74-43d5-bf01-f05342fadb09"", ""28e18e5d-a456-4019-a18c-8a1abbec9244"", ""f6f5b8d2-6b58-4f7a-b7f0-e8bb1d7be565"", ""0753a15c-896d-4aff-8c7f-60e6be52b982"", ""09f36c7a-b6a5-4153-b788-58e26029309b"", ""3c98f86a-3a39-4789-8acb-66c1f6812fec""]",202403599349100505_public.xml
e551ba68-efed-4e07-bb48-0cbb3f2ffc43,371204585,WATERLOO COLUMBUS CLUB INC,2023-07-01,2024-06-30,1619 LAKEVIEW DRIVE,,WATERLOO,IL,62298,6182817605,,,,336138,384172,0,,384172,,,,,22677,,0,,,"[""59b8e85b-1b49-4cc3-bdb3-264c335dd624"", ""0a0912e5-31ff-44cd-8145-bca78ad54707"", ""b809ccde-7943-4101-ad99-dba72d3e8c20""]",202403599349100600_public.xml
f4d179ec-0769-41b8-b5f2-7f92be8ff3c4,550887890,PASTERNAK FAMILY FOUNDATION,2023-07-01,2024-06-30,28-46 SOUTH DEAN STREET,,ENGLEWOOD,NJ,07631,9085611600,,,,2293181,2079947,0,,1215404,,,,,285300,,0,,,"[""0db5967d-71a2-49c6-b921-7660805f8f97""]",202403599349100700_public.xml
f713f13d-ab41-4831-a7e1-f7152c7ff2dc,921420328,ATL KABADDI & CULTURE SPORTS CLUB INC,2023-01-01,2023-12-31,388 BULLSBORO DR NUM 208,,Newnan,GA,30263,7068500487,,,,,0,0,,0,,,,,,,false,,,"[""f3179cc6-f78c-4d12-8577-520c148333bc""]",202403609349100000_public.xml
707989ad-7853-4426-be43-3f727774d178,921420328,ATL KABADDI & CULTURE SPORTS CLUB INC,2022-01-01,2022-12-31,388 BULLSBORO DR NUM 208,,Newnan,GA,30263,7068500487,,,,,0,0,,0,,,,,,,false,,,"[""9817a2d1-4be3-4a4c-a187-32bcdfe4961a""]",202403609349100100_public.xml
9e66393d-1fa5-4710-a34c-30735d519418,812221748,ARACELLY INC,2023-01-01,2023-12-31,304 Washington Avenue,,La Plata,MD,20646,,,,,0,0,0,,0,,,,,0,,false,,,"[""49cb6744-bcb2-4f33-87f7-58499052b78b"", ""a3f7738f-5547-4413-88c6-d0de79e5c040""]",202403609349100200_public.xml
f4734208-ef6d-4c45-9147-19b9ebbb8f85,746035556,ABE&ANNIE SEIBEL FOUNDATION G08110,2023-08-01,2024-07-31,2201 MARKET STREET 3RD FLOOR,,GALVESTON,TX,77550,4097634484,,,,34903495,35235534,0,,46847908,,,,,5595237,,false,,,"[""5bc6ecbc-4b0a-4b78-8385-d96a0e6355d6"", ""b1159806-6433-4eb0-b5c5-c2c728e74102"", ""30999825-495e-4d8c-8461-3113543907b0""]",202403619349100000_public.xml
